tipo_instancias,rangos,palos,tipo_mano,razonador,archivo,es_timeout,es_error,error_msg,carga_ms,init_ms,precomp_ms,total_ms,mem_pico_mb,clases_jerarquia,total_inferencias,consistente,inst_CartaAlta,inst_Par,inst_DoblePar,inst_Trio,inst_Escalera,inst_Color,inst_Full,inst_Poker,inst_EscaleraColor,inst_EscaleraReal,total_s
instancias_divididas,37,8,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_par_benchmark_20260708_005111.csv,False,False,,137.0,95.0,33448.0,33543.0,14736.0,60.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.543
instancias_divididas,37,8,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_par_benchmark_20260708_005111.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_poker_benchmark_20260708_011452.csv,False,False,,262.0,276.0,463331.0,463607.0,8433.0,60.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,463.607
instancias_divididas,37,8,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_poker_benchmark_20260708_011452.csv,False,False,,105.0,113.0,38816.0,38929.0,14753.0,60.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,38.929
instancias_divididas,37,8,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_poker_benchmark_20260708_011452.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_trio_benchmark_20260708_005310.csv,False,False,,243.0,282.0,108234.0,108516.0,1261.0,60.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,108.516
instancias_divididas,37,8,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_trio_benchmark_20260708_005310.csv,False,False,,97.0,122.0,36783.0,36905.0,14737.0,60.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.905
instancias_divididas,37,8,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_trio_benchmark_20260708_005310.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_carta_alta_benchmark_20260709_010629.csv,False,False,,152.0,153.0,861.0,1014.0,118.0,33.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014
instancias_divididas,6,12,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_carta_alta_benchmark_20260709_010629.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_carta_alta_benchmark_20260709_010629.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_color_benchmark_20260709_015952.csv,False,False,,144.0,166.0,13007.0,13173.0,310.0,33.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.173
instancias_divididas,6,12,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_color_benchmark_20260709_015952.csv,False,False,,65.0,64.0,4325.0,4389.0,1993.0,33.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.389
instancias_divididas,6,12,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_color_benchmark_20260709_015952.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_doble_par_benchmark_20260709_011702.csv,False,False,,165.0,168.0,1022.0,1190.0,134.0,33.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
instancias_divididas,6,12,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_doble_par_benchmark_20260709_011702.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_doble_par_benchmark_20260709_011702.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_benchmark_20260709_014852.csv,False,False,,143.0,173.0,28839.0,29012.0,358.0,33.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.012
instancias_divididas,6,12,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_benchmark_20260709_014852.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_benchmark_20260709_014852.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_color_benchmark_20260709_022209.csv,False,False,,145.0,159.0,12181.0,12340.0,342.0,33.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,12.34
instancias_divididas,6,12,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_color_benchmark_20260709_022209.csv,False,False,,74.0,64.0,4147.0,4211.0,1945.0,33.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.211
instancias_divididas,6,12,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_color_benchmark_20260709_022209.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_real_benchmark_20260709_022258.csv,False,False,,147.0,162.0,8904.0,9066.0,278.0,33.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,9.066
instancias_divididas,6,12,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_real_benchmark_20260709_022258.csv,False,False,,57.0,54.0,4406.0,4460.0,2041.0,33.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.46
instancias_divididas,6,12,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_escalera_real_benchmark_20260709_022258.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_full_benchmark_20260709_020042.csv,False,False,,154.0,139.0,2988.0,3127.0,150.0,33.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.127
instancias_divididas,6,12,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_full_benchmark_20260709_020042.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_full_benchmark_20260709_020042.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_par_benchmark_20260709_012735.csv,False,False,,157.0,175.0,1558.0,1733.0,134.0,33.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733
instancias_divididas,6,12,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_par_benchmark_20260709_012735.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_par_benchmark_20260709_012735.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_poker_benchmark_20260709_021117.csv,False,False,,180.0,164.0,20546.0,20710.0,838.0,33.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,20.71
instancias_divididas,6,12,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_poker_benchmark_20260709_021117.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_poker_benchmark_20260709_021117.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_trio_benchmark_20260709_013809.csv,False,False,,144.0,160.0,10763.0,10923.0,246.0,33.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.923
instancias_divididas,6,12,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_trio_benchmark_20260709_013809.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,12,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_12p\baraja_6r_12p_trio_benchmark_20260709_013809.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_carta_alta_benchmark_20260708_235653.csv,False,False,,287.0,372.0,31930.0,32302.0,326.0,37.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.302
instancias_divididas,6,16,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_carta_alta_benchmark_20260708_235653.csv,False,False,,86.0,112.0,4481.0,4593.0,2281.0,37.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593
instancias_divididas,6,16,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_carta_alta_benchmark_20260708_235653.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_color_benchmark_20260709_004114.csv,False,False,,161.0,244.0,37135.0,37379.0,502.0,37.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.379
instancias_divididas,6,16,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_color_benchmark_20260709_004114.csv,False,False,,65.0,80.0,4687.0,4767.0,2201.0,37.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.767
instancias_divididas,6,16,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_color_benchmark_20260709_004114.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_doble_par_benchmark_20260708_235802.csv,False,False,,225.0,202.0,9080.0,9282.0,182.0,37.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282
instancias_divididas,6,16,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_doble_par_benchmark_20260708_235802.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_doble_par_benchmark_20260708_235802.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_benchmark_20260709_003000.csv,False,False,,157.0,213.0,42004.0,42217.0,454.0,37.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.217
instancias_divididas,6,16,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_benchmark_20260709_003000.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_benchmark_20260709_003000.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_color_benchmark_20260709_010348.csv,False,False,,161.0,230.0,19117.0,19347.0,486.0,37.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,19.347
instancias_divididas,6,16,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_color_benchmark_20260709_010348.csv,False,False,,78.0,82.0,4398.0,4480.0,2185.0,37.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.48
instancias_divididas,6,16,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_color_benchmark_20260709_010348.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_real_benchmark_20260709_010444.csv,False,False,,159.0,222.0,11171.0,11393.0,326.0,37.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,11.393
instancias_divididas,6,16,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_real_benchmark_20260709_010444.csv,False,False,,83.0,70.0,4660.0,4730.0,2425.0,37.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.73
instancias_divididas,6,16,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_escalera_real_benchmark_20260709_010444.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_full_benchmark_20260709_004228.csv,False,False,,146.0,194.0,2923.0,3117.0,166.0,37.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.117
instancias_divididas,6,16,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_full_benchmark_20260709_004228.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_full_benchmark_20260709_004228.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_par_benchmark_20260709_000843.csv,False,False,,156.0,205.0,9360.0,9565.0,214.0,37.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565
instancias_divididas,6,16,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_par_benchmark_20260709_000843.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_par_benchmark_20260709_000843.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_poker_benchmark_20260709_005303.csv,False,False,,160.0,217.0,12646.0,12863.0,502.0,37.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,12.863
instancias_divididas,6,16,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_poker_benchmark_20260709_005303.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_poker_benchmark_20260709_005303.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_trio_benchmark_20260709_001925.csv,False,False,,159.0,207.0,3533.0,3740.0,166.0,37.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
instancias_divididas,6,16,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_trio_benchmark_20260709_001925.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,16,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_16p\baraja_6r_16p_trio_benchmark_20260709_001925.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,4,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_carta_alta_benchmark_20260709_102700.csv,False,False,,150.0,167.0,819.0,986.0,102.0,25.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986
instancias_divididas,6,4,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_carta_alta_benchmark_20260709_102700.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,4,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_carta_alta_benchmark_20260709_102700.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,4,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_color_benchmark_20260709_105506.csv,False,False,,129.0,122.0,2743.0,2865.0,134.0,25.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.865
instancias_divididas,6,4,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_color_benchmark_20260709_105506.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,4,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_color_benchmark_20260709_105506.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,6,4,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_6_rangos\resultado_baraja_6r_4p\baraja_6r_4p_doble_par_benchmark_20260709_103233.csv,False,False,,128.0,110.0,8617.0,8727.0,182.0,25.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.727
